10.3370 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
10.3380 	INFO 	Loaded monitor calibration from ['2025_06_30 14:54']
11.1250 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002457C4220E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002457C422080>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000245000E79A0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.1252 	EXP 	window1: backgroundImage = ''
11.1252 	EXP 	window1: backgroundFit = 'fill'
11.1443 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1473 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1531 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1546 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1569 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1580 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1588 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1592 	DEBUG 	Uploading Texture Font fontname to graphics card
11.1655 	DEBUG 	Upload of Texture Font fontname complete
11.1825 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1855 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1882 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1920 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.1925 	DEBUG 	Uploading Texture Font fontname to graphics card
11.1945 	DEBUG 	Upload of Texture Font fontname complete
