19.5724 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
19.5734 	INFO 	Loaded monitor calibration from ['2025_02_27 13:12']
20.5204 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021545CF3E20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021545CF3DC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021545DDA890>, multiSample=False, name='window1', numSamples=2, pos=[880.0, 500.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.5205 	EXP 	window1: backgroundImage = ''
20.5205 	EXP 	window1: backgroundFit = 'none'
20.5392 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5403 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5421 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5436 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5443 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5455 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5466 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5473 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5480 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5493 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5512 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5552 	DEBUG 	Uploading Texture Font fontname to graphics card
20.5684 	DEBUG 	Upload of Texture Font fontname complete
20.5783 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5799 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5814 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
20.5818 	DEBUG 	Uploading Texture Font fontname to graphics card
20.5983 	DEBUG 	Upload of Texture Font fontname complete
20.6012 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
20.6012 	EXP 	window1: recordFrameIntervals = False
20.8110 	EXP 	window1: recordFrameIntervals = True
20.9600 	WARNING 	t of last frame was 83.20ms (=1/12)
21.2611 	EXP 	Screen (0) actual frame rate measured at 59.69Hz
21.2612 	EXP 	window1: recordFrameIntervals = False
21.2701 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2707 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2717 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2744 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2755 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.2760 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
